feature,importance,clean_feature
cat__route_DAL_SRQ,2.0652691773972202e-07,route DAL SRQ
cat__route_HOU_RSW,2.0620200812806433e-07,route HOU RSW
cat__route_IAH_PIB,2.0596422064277374e-07,route IAH PIB
cat__route_OKC_MIA,2.051589404548746e-07,route OKC MIA
cat__route_MSP_ABQ,2.0178881994651452e-07,route MSP ABQ
cat__route_RAP_LAS,2.0108649484073986e-07,route RAP LAS
cat__route_PIA_MSP,2.0075227083440784e-07,route PIA MSP
cat__route_PHL_IAD,2.0039922961994114e-07,route PHL IAD
cat__route_GEG_PAE,2.0033708620110889e-07,route GEG PAE
cat__route_SBP_SAN,2.0003599190935215e-07,route SBP SAN
cat__route_BLI_LAX,1.9837964626664949e-07,route BLI LAX
cat__route_BDL_LGA,1.982402432707221e-07,route BDL LGA
cat__route_AEX_IAH,1.9541319765135121e-07,route AEX IAH
cat__route_PHL_DAB,1.9434880428673793e-07,route PHL DAB
cat__route_SYR_TPA,1.914357595899969e-07,route SYR TPA
cat__route_PHX_GRR,1.9045218045367305e-07,route PHX GRR
cat__route_PIE_FWA,1.9026320555159965e-07,route PIE FWA
cat__route_IAH_OAK,1.9000536442953042e-07,route IAH OAK
cat__route_ATL_PHF,1.8827363915943177e-07,route ATL PHF
cat__route_BNA_OAK,1.878721190239373e-07,route BNA OAK
cat__route_MSP_CHS,1.8725200864754334e-07,route MSP CHS
cat__route_SHV_DEN,1.8601970320122737e-07,route SHV DEN
cat__route_SJC_BNA,1.8408245584646208e-07,route SJC BNA
cat__route_LAS_PIA,1.8397982069065017e-07,route LAS PIA
cat__route_SAT_PHL,1.8359964933829146e-07,route SAT PHL
cat__route_LEX_PIE,1.8313491615699622e-07,route LEX PIE
cat__route_AEX_CLT,1.8171692524514505e-07,route AEX CLT
cat__route_ORD_JST,1.8136221607230143e-07,route ORD JST
cat__route_IAD_CKB,1.8099120029646454e-07,route IAD CKB
cat__route_LAX_SCK,1.8040409094524543e-07,route LAX SCK
cat__route_MSO_AZA,1.7917468801941455e-07,route MSO AZA
cat__route_AVL_MCO,1.7801092546295204e-07,route AVL MCO
cat__route_DSM_DCA,1.7770276262172356e-07,route DSM DCA
cat__route_GSP_BWI,1.771345332331538e-07,route GSP BWI
cat__route_HOU_AZA,1.7697490662924295e-07,route HOU AZA
cat__route_JAN_BWI,1.7689421269443347e-07,route JAN BWI
cat__route_LAS_BIS,1.7642774241267235e-07,route LAS BIS
cat__route_TOL_PIE,1.7638620561272127e-07,route TOL PIE
cat__DEST_TBN,1.7609468464857666e-07,DEST TBN
cat__route_IAH_CHA,1.7575073292265473e-07,route IAH CHA
cat__route_JFK_PHL,1.752362519870985e-07,route JFK PHL
cat__route_SJU_ACY,1.7416589315618492e-07,route SJU ACY
cat__route_PVU_AUS,1.7307676977516325e-07,route PVU AUS
cat__route_VPS_MDW,1.7278991778065764e-07,route VPS MDW
cat__route_AMA_AUS,1.7265301303197936e-07,route AMA AUS
cat__route_PIE_CKB,1.7228716022005983e-07,route PIE CKB
cat__route_ACK_HPN,1.7212621227951472e-07,route ACK HPN
cat__route_MSP_GTF,1.7182391483848995e-07,route MSP GTF
cat__route_SFB_SDF,1.7127187696979396e-07,route SFB SDF
cat__route_SBA_SLC,1.712504570524663e-07,route SBA SLC
cat__route_SFB_SJU,1.708024169239114e-07,route SFB SJU
cat__route_TYS_PBI,1.7017797272060122e-07,route TYS PBI
cat__route_LAS_RIC,1.6973585416277523e-07,route LAS RIC
cat__route_BIL_ORD,1.694422463017216e-07,route BIL ORD
cat__ORIGIN_SHR,1.691297071901391e-07,ORIGIN SHR
cat__route_ELP_SAN,1.6852056431837513e-07,route ELP SAN
cat__route_JAX_RDU,1.6820314256972865e-07,route JAX RDU
cat__route_MHT_LGA,1.6718480648861231e-07,route MHT LGA
cat__route_CVG_STL,1.671291362803972e-07,route CVG STL
cat__DEST_UIN,1.6708113080986907e-07,DEST UIN
cat__route_BOS_TYS,1.657573975727931e-07,route BOS TYS
cat__route_FAI_SCC,1.6492224681357935e-07,route FAI SCC
cat__route_AUS_FSD,1.6375851293007646e-07,route AUS FSD
cat__route_BMI_PIE,1.625656903328898e-07,route BMI PIE
cat__route_DEN_PVD,1.6245884922844309e-07,route DEN PVD
cat__route_PHX_ASE,1.6050283186868993e-07,route PHX ASE
cat__route_EWR_OAK,1.6027194865975597e-07,route EWR OAK
cat__route_LBE_TPA,1.6013526761205694e-07,route LBE TPA
cat__route_ATL_EGE,1.5900127611845584e-07,route ATL EGE
cat__route_BUR_AUS,1.5835984244395403e-07,route BUR AUS
cat__route_DCA_CRW,1.5727828302701012e-07,route DCA CRW
cat__route_ROC_PHL,1.5627652683225714e-07,route ROC PHL
cat__route_MCO_GSO,1.550357852055678e-07,route MCO GSO
cat__route_OMA_RSW,1.544195370181195e-07,route OMA RSW
cat__route_STL_SJU,1.5382296549978363e-07,route STL SJU
cat__route_AZA_MOT,1.5367148637995795e-07,route AZA MOT
cat__route_MCI_MKE,1.5294231661482244e-07,route MCI MKE
cat__route_ORD_TOL,1.5289840219548033e-07,route ORD TOL
cat__route_SFB_SYR,1.5287591395540372e-07,route SFB SYR
cat__route_PIE_SBN,1.5266821369211285e-07,route PIE SBN
cat__route_PIE_SDF,1.5263883760008863e-07,route PIE SDF
cat__route_HNL_CLT,1.5221057183301134e-07,route HNL CLT
cat__route_ONT_HOU,1.5139950597922358e-07,route ONT HOU
cat__route_IAH_ABI,1.506869350196312e-07,route IAH ABI
cat__route_IAD_LWB,1.505550734517168e-07,route IAD LWB
cat__route_PDX_MCI,1.486186803290739e-07,route PDX MCI
cat__route_IAD_ROC,1.479657168686462e-07,route IAD ROC
cat__route_RSW_LAX,1.479152102126834e-07,route RSW LAX
cat__route_ALB_SFB,1.4743924265936542e-07,route ALB SFB
cat__route_LAS_MFR,1.468486908203128e-07,route LAS MFR
cat__route_LAS_GFK,1.464557597157757e-07,route LAS GFK
cat__route_STL_LGB,1.4543353893621e-07,route STL LGB
cat__route_BLV_SRQ,1.4530047042737624e-07,route BLV SRQ
cat__route_CAE_LGA,1.4300531257080295e-07,route CAE LGA
cat__route_MIA_XNA,1.4223895693512385e-07,route MIA XNA
cat__route_BUF_BNA,1.418865440441334e-07,route BUF BNA
cat__route_HDN_IAH,1.4054162903658798e-07,route HDN IAH
cat__route_MCO_ELP,1.4024626628418764e-07,route MCO ELP
cat__route_LAX_MSO,1.3994539271168525e-07,route LAX MSO
cat__ORIGIN_PPG,1.3901079386969816e-07,ORIGIN PPG
cat__route_RSW_MHT,1.3831265261460566e-07,route RSW MHT
cat__route_SBN_SFB,1.3756061147222147e-07,route SBN SFB
cat__route_SRQ_DTW,1.375427467689459e-07,route SRQ DTW
cat__route_DTW_HNL,1.373357546632476e-07,route DTW HNL
cat__route_ATL_ACY,1.3622886089711792e-07,route ATL ACY
cat__route_MCO_HNL,1.3541449033840798e-07,route MCO HNL
cat__route_BLV_LAS,1.3347889258055652e-07,route BLV LAS
cat__route_AZA_HOU,1.3221950362956513e-07,route AZA HOU
cat__route_PWM_DEN,1.3181570187436487e-07,route PWM DEN
cat__route_PHL_PHF,1.2972112829408657e-07,route PHL PHF
cat__route_OAK_BWI,1.2937551613805605e-07,route OAK BWI
cat__route_GUC_DFW,1.2909950623797218e-07,route GUC DFW
cat__route_IND_RDU,1.287742897091579e-07,route IND RDU
cat__route_CAK_LGA,1.287231834424355e-07,route CAK LGA
cat__route_MDT_EWR,1.2863914219691108e-07,route MDT EWR
cat__route_MYR_MDW,1.2851423071070688e-07,route MYR MDW
cat__route_ORF_SFB,1.2798637942224615e-07,route ORF SFB
cat__route_CVG_PVD,1.2795381700651282e-07,route CVG PVD
cat__DEST_AKN,1.2778829396140673e-07,DEST AKN
cat__route_SNA_HOU,1.2772939748116114e-07,route SNA HOU
cat__route_CMH_MYR,1.2711568493212297e-07,route CMH MYR
cat__route_MOT_AZA,1.2700469662701503e-07,route MOT AZA
cat__route_OAK_BNA,1.2658564347442296e-07,route OAK BNA
cat__route_PIE_ALB,1.264300997420256e-07,route PIE ALB
cat__route_HOU_CVG,1.2401307689884084e-07,route HOU CVG
cat__route_BUR_STS,1.2345880192234163e-07,route BUR STS
cat__route_AZA_BLI,1.230877586788244e-07,route AZA BLI
cat__route_MSP_TUL,1.229387311138146e-07,route MSP TUL
cat__route_SLC_IND,1.2280831456936027e-07,route SLC IND
cat__route_MDT_PIE,1.2270175059731514e-07,route MDT PIE
cat__route_PIE_HGR,1.2197882731462644e-07,route PIE HGR
cat__route_SNA_HNL,1.2161862061362248e-07,route SNA HNL
cat__route_DEN_PWM,1.2131173294927218e-07,route DEN PWM
cat__route_HRL_DEN,1.210592153917855e-07,route HRL DEN
cat__route_LAX_HDN,1.1978915473326458e-07,route LAX HDN
cat__route_BZN_LGB,1.1815961243664948e-07,route BZN LGB
cat__route_PSP_MSP,1.1706178231288532e-07,route PSP MSP
cat__route_STX_CLT,1.1665160114175161e-07,route STX CLT
cat__route_IAH_SGF,1.159052312881621e-07,route IAH SGF
cat__route_IAD_PVD,1.1552018514070622e-07,route IAD PVD
cat__route_PNS_LGA,1.1531484019215333e-07,route PNS LGA
cat__route_DSM_EWR,1.1526020145018945e-07,route DSM EWR
cat__route_GRI_AZA,1.1430262835168468e-07,route GRI AZA
cat__route_DSM_SFB,1.1376866663761043e-07,route DSM SFB
cat__route_IND_VPS,1.1332323708662325e-07,route IND VPS
cat__route_MCW_FOD,1.1320029053669923e-07,route MCW FOD
cat__route_ATY_ORD,1.1297926089147081e-07,route ATY ORD
cat__route_CLT_SJC,1.1286629222218065e-07,route CLT SJC
cat__route_MRY_SEA,1.1279763683785343e-07,route MRY SEA
cat__route_PIE_BMI,1.1277936016692272e-07,route PIE BMI
cat__route_ABQ_BUR,1.1228444894719328e-07,route ABQ BUR
cat__route_RDU_CLE,1.1136670840801505e-07,route RDU CLE
cat__route_PHX_SDF,1.1131593202758389e-07,route PHX SDF
cat__route_DCA_LEX,1.1111037463913711e-07,route DCA LEX
cat__route_PDX_FCA,1.1086709335203608e-07,route PDX FCA
cat__route_LAX_ITO,1.1068852133693948e-07,route LAX ITO
cat__route_SFB_LCK,1.104044180470344e-07,route SFB LCK
cat__route_BNA_ABE,1.0884008976341611e-07,route BNA ABE
cat__route_MCO_ABQ,1.081803844139273e-07,route MCO ABQ
cat__route_SLC_CMH,1.0713118614219787e-07,route SLC CMH
cat__route_PDX_TUS,1.0553052983955367e-07,route PDX TUS
cat__route_PBI_TYS,1.0541397371844112e-07,route PBI TYS
cat__route_CRW_MCO,1.0490978842579595e-07,route CRW MCO
cat__route_SJU_MSP,1.0474602140914479e-07,route SJU MSP
cat__route_LIT_MIA,1.0414492239232699e-07,route LIT MIA
cat__route_ROC_MDW,1.0213701771179299e-07,route ROC MDW
cat__route_CHS_MSP,1.0201347566423056e-07,route CHS MSP
cat__route_CLE_ORF,1.0195474519959514e-07,route CLE ORF
cat__route_MSP_HOU,1.0192596716647335e-07,route MSP HOU
cat__route_SFB_OMA,1.015996117264394e-07,route SFB OMA
cat__route_DEN_BTM,9.82438476645156e-08,route DEN BTM
cat__route_LAS_PAE,9.702640129337927e-08,route LAS PAE
cat__route_DEN_COU,9.663277351323145e-08,route DEN COU
cat__route_BLI_PSP,9.642342771859823e-08,route BLI PSP
cat__route_PHX_BIS,9.571475830374291e-08,route PHX BIS
cat__route_EGE_IAH,9.551014843988313e-08,route EGE IAH
cat__route_AZA_STC,9.476926799897146e-08,route AZA STC
cat__route_BWI_MEM,9.449148024672183e-08,route BWI MEM
cat__route_MFR_PDX,9.407257306458868e-08,route MFR PDX
cat__route_CVG_BDL,9.270100029646814e-08,route CVG BDL
cat__route_LAX_MSN,9.221369927805667e-08,route LAX MSN
cat__route_MHT_FLL,9.213474397613942e-08,route MHT FLL
cat__route_MHT_EWR,9.075973579264164e-08,route MHT EWR
cat__route_JFK_SJC,8.944677682813998e-08,route JFK SJC
cat__route_PBG_PIE,8.814692167823882e-08,route PBG PIE
cat__route_LWB_SHD,8.800636841299881e-08,route LWB SHD
cat__route_SEA_RDD,8.747512268077842e-08,route SEA RDD
cat__route_CLT_BZN,8.72843076073467e-08,route CLT BZN
cat__route_SFB_FWA,8.727442557144021e-08,route SFB FWA
cat__route_FLL_SYR,8.684808671755486e-08,route FLL SYR
cat__route_MSP_SJU,8.660655547103219e-08,route MSP SJU
cat__route_HPN_BOS,8.60731790140409e-08,route HPN BOS
cat__route_MSY_IND,8.6051531651504e-08,route MSY IND
cat__route_JFK_EYW,8.523962570344718e-08,route JFK EYW
cat__route_DTW_SNA,8.404957302131323e-08,route DTW SNA
cat__route_OKC_BNA,8.297300796007387e-08,route OKC BNA
cat__route_DAL_PHL,8.269697160272453e-08,route DAL PHL
cat__route_DTW_HSV,8.23924984725937e-08,route DTW HSV
cat__route_ASE_ATL,8.137424900046801e-08,route ASE ATL
cat__route_BOI_IDA,8.126861270564637e-08,route BOI IDA
cat__route_LAS_LIH,8.066657071213832e-08,route LAS LIH
cat__route_XNA_SFO,8.044894894448454e-08,route XNA SFO
cat__route_CLT_FSD,8.042137608506863e-08,route CLT FSD
cat__route_HLN_MSP,7.974118071368087e-08,route HLN MSP
cat__route_DFW_CYS,7.964574360798128e-08,route DFW CYS
cat__route_SLN_DEN,7.958253631629938e-08,route SLN DEN
cat__route_VPS_LCK,7.911878000301008e-08,route VPS LCK
cat__route_PAE_BOI,7.88187437826728e-08,route PAE BOI
cat__route_ATL_FSM,7.853129228477321e-08,route ATL FSM
cat__route_MHT_PHL,7.838546527634275e-08,route MHT PHL
cat__route_LCH_IAH,7.821534610299181e-08,route LCH IAH
cat__route_CID_PGD,7.815382400543165e-08,route CID PGD
cat__route_CHS_RDU,7.757653229640321e-08,route CHS RDU
cat__route_MSP_ISN,7.576217649223533e-08,route MSP ISN
cat__route_MLI_SFB,7.550440611090645e-08,route MLI SFB
cat__route_IAH_STT,7.53259531301447e-08,route IAH STT
cat__route_EWR_EGE,7.493274782136166e-08,route EWR EGE
cat__route_MAF_AUS,7.396869437482465e-08,route MAF AUS
cat__route_FAI_MSP,7.367017791841107e-08,route FAI MSP
cat__route_OMA_PGD,7.146128334507426e-08,route OMA PGD
cat__route_JFK_ITH,7.041295379214956e-08,route JFK ITH
cat__route_BZN_SAN,7.032545275677649e-08,route BZN SAN
cat__route_SFB_MKE,6.996684161036895e-08,route SFB MKE
cat__route_BWI_ECP,6.865411534866403e-08,route BWI ECP
cat__route_PVU_LAX,6.678748984555478e-08,route PVU LAX
cat__route_LAS_KOA,6.655311355744155e-08,route LAS KOA
cat__route_PNS_MDW,6.638476048951069e-08,route PNS MDW
cat__route_JFK_JAC,6.596912651655638e-08,route JFK JAC
cat__route_HDN_ATL,6.573955073000062e-08,route HDN ATL
cat__route_MSY_USA,6.564759122657655e-08,route MSY USA
cat__route_STS_SEA,6.448918538299389e-08,route STS SEA
cat__route_AZA_RDM,6.421834279980588e-08,route AZA RDM
cat__route_PGD_SWF,6.276289883495594e-08,route PGD SWF
cat__route_MSP_SYR,6.210724656714063e-08,route MSP SYR
cat__route_LAX_SGF,6.198872033554506e-08,route LAX SGF
cat__ORIGIN_UIN,6.133049375006887e-08,ORIGIN UIN
cat__route_ORD_MSO,6.071012311207006e-08,route ORD MSO
cat__route_CSG_CLT,6.036106029946608e-08,route CSG CLT
cat__route_JAC_IAH,5.967080937779645e-08,route JAC IAH
cat__route_SFB_SGF,5.820406241939652e-08,route SFB SGF
cat__route_RDD_SEA,5.647188166948904e-08,route RDD SEA
cat__route_MCO_MSN,5.6444148668163676e-08,route MCO MSN
cat__DEST_BIH,5.481205851776888e-08,DEST BIH
cat__route_MLU_IAH,5.453735693684802e-08,route MLU IAH
cat__route_SFB_BNA,5.3723274998000594e-08,route SFB BNA
cat__route_BOS_STT,5.270721416939972e-08,route BOS STT
cat__route_AVP_ATL,5.123891532041132e-08,route AVP ATL
cat__route_SFB_LIT,5.041123773892699e-08,route SFB LIT
cat__route_ALB_MSP,4.5915372020063395e-08,route ALB MSP
cat__route_PGD_PIA,4.407644166543452e-08,route PGD PIA
cat__route_SFB_SCE,4.375369801311892e-08,route SFB SCE
cat__route_DTW_CIU,4.362851799065528e-08,route DTW CIU
cat__route_CNY_SLC,4.2595484253231545e-08,route CNY SLC
cat__route_MYR_ISP,4.231468528516236e-08,route MYR ISP
cat__route_SMF_MCO,4.204178910127618e-08,route SMF MCO
cat__route_JST_IAD,4.153902653036698e-08,route JST IAD
cat__route_SUX_LBF,4.1365536160511306e-08,route SUX LBF
cat__route_OMA_MIA,4.043343157174892e-08,route OMA MIA
cat__route_MSP_ESC,4.027482069344329e-08,route MSP ESC
cat__route_DSM_SLC,3.800526265252422e-08,route DSM SLC
cat__route_BOS_SDF,3.7359043352579695e-08,route BOS SDF
cat__route_RIC_PIE,3.665732998617583e-08,route RIC PIE
cat__route_ORD_STT,3.607736052494373e-08,route ORD STT
cat__route_AZA_RFD,3.5461841001123175e-08,route AZA RFD
cat__route_IND_MCI,3.494690738239394e-08,route IND MCI
cat__route_FAY_DFW,3.2969053611227064e-08,route FAY DFW
cat__route_AZA_GFK,3.009804998648935e-08,route AZA GFK
cat__route_AUS_PNS,2.9889187353100984e-08,route AUS PNS
cat__route_FSD_ATL,2.909105110095483e-08,route FSD ATL
cat__route_DSM_BNA,2.7937556000460762e-08,route DSM BNA
cat__route_AUS_PVU,2.6925833768399086e-08,route AUS PVU
cat__route_XNA_MIA,2.5654000537338067e-08,route XNA MIA
cat__route_MBS_MSP,2.3028979442358176e-08,route MBS MSP
cat__route_OMA_AZA,2.3027994958179123e-08,route OMA AZA
cat__route_ESC_IMT,2.274332563729424e-08,route ESC IMT
cat__route_LAN_MSP,2.2106209730826797e-08,route LAN MSP
cat__route_MKE_SLC,2.2039228672834e-08,route MKE SLC
cat__route_MCI_ABQ,2.0587906489033203e-08,route MCI ABQ
cat__route_BOI_PAE,2.0383547562420434e-08,route BOI PAE
cat__route_MQT_MSP,1.8437790745215337e-08,route MQT MSP
cat__route_CHA_LGA,1.6454086123385444e-08,route CHA LGA
cat__route_BNA_PIA,1.478988525600995e-08,route BNA PIA
cat__route_CMH_SFO,1.27050738702416e-08,route CMH SFO
cat__route_LEX_MSP,1.1069374630822702e-08,route LEX MSP
cat__route_SAF_DEN,1.0843791923204902e-08,route SAF DEN
cat__route_LAS_IDA,1.0312456552672712e-08,route LAS IDA
cat__route_SUN_SEA,1.0242570104699517e-08,route SUN SEA
cat__route_SLC_ASE,8.954667822414133e-09,route SLC ASE
cat__route_ABE_FLL,8.537153429861963e-09,route ABE FLL
cat__route_SGU_LAX,7.396516065758745e-09,route SGU LAX
cat__route_FNT_BNA,3.4137173385921723e-09,route FNT BNA
cat__route_MEM_MIA,1.3133865873921897e-09,route MEM MIA
cat__route_PWM_RSW,8.731560210404037e-10,route PWM RSW
cat__route_SGF_PIE,6.01037118949857e-10,route SGF PIE
cat__route_BOI_AZA,4.998113528214758e-10,route BOI AZA
cat__route_SRQ_MDW,4.0203286986809594e-10,route SRQ MDW
cat__route_BOS_MVY,6.47253473713987e-20,route BOS MVY
cat__route_CHS_PGD,3.900980371136097e-20,route CHS PGD
cat__route_MYR_PSM,0.0,route MYR PSM
cat__route_MDT_SRQ,0.0,route MDT SRQ
cat__route_DAB_DFW,0.0,route DAB DFW
cat__route_MYR_PIT,0.0,route MYR PIT
cat__route_ANC_IAH,0.0,route ANC IAH
cat__route_VPS_HTS,0.0,route VPS HTS
cat__route_DAB_LGA,0.0,route DAB LGA
cat__route_VPS_GRR,0.0,route VPS GRR
cat__route_ORD_ROA,0.0,route ORD ROA
cat__route_MYR_IAG,0.0,route MYR IAG
cat__route_MSP_PGD,0.0,route MSP PGD
cat__route_AVL_EWR,0.0,route AVL EWR
cat__route_VPS_EWR,0.0,route VPS EWR
cat__route_JAC_CLT,0.0,route JAC CLT
cat__route_MSP_PIA,0.0,route MSP PIA
cat__route_VPS_EVV,0.0,route VPS EVV
cat__route_ANC_KOA,0.0,route ANC KOA
cat__route_ORD_OGS,0.0,route ORD OGS
cat__route_VPS_DAL,0.0,route VPS DAL
cat__route_CVG_PBI,0.0,route CVG PBI
cat__route_DCA_TVC,0.0,route DCA TVC
cat__route_CAK_FLL,0.0,route CAK FLL
cat__route_IAD_STL,0.0,route IAD STL
cat__route_LIT_LGA,0.0,route LIT LGA
cat__route_MYR_HTS,0.0,route MYR HTS
cat__route_SNA_GJT,0.0,route SNA GJT
cat__route_CAK_PIE,0.0,route CAK PIE
cat__route_ORD_SBA,0.0,route ORD SBA
cat__DEST_ART,0.0,DEST ART
cat__route_MSY_CVG,0.0,route MSY CVG
cat__route_IAD_TYS,0.0,route IAD TYS
cat__route_AVL_HOU,0.0,route AVL HOU
cat__route_HPN_MVY,0.0,route HPN MVY
cat__route_USA_VPS,0.0,route USA VPS
cat__route_SNA_MFR,0.0,route SNA MFR
cat__route_SNA_MSO,0.0,route SNA MSO
cat__route_LGA_HHH,0.0,route LGA HHH
cat__route_LIT_LAX,0.0,route LIT LAX
cat__route_IAG_PIE,0.0,route IAG PIE
cat__route_USA_PIE,0.0,route USA PIE
cat__route_SNA_PAE,0.0,route SNA PAE
cat__route_CVG_MSY,0.0,route CVG MSY
cat__route_IAG_SFB,0.0,route IAG SFB
cat__route_CHS_CLE,0.0,route CHS CLE
cat__route_SNA_EUG,0.0,route SNA EUG
cat__route_MSY_CLE,0.0,route MSY CLE
cat__route_CVG_SAN,0.0,route CVG SAN
cat__route_CAK_RSW,0.0,route CAK RSW
cat__route_HPN_MIA,0.0,route HPN MIA
cat__route_MCO_ORH,0.0,route MCO ORH
cat__route_VPS_BOS,0.0,route VPS BOS
cat__route_ANC_DTW,0.0,route ANC DTW
cat__route_XNA_VPS,0.0,route XNA VPS
cat__route_LEX_MYR,0.0,route LEX MYR
cat__route_AUS_SRQ,0.0,route AUS SRQ
cat__route_MYR_PVD,0.0,route MYR PVD
cat__route_CAK_SAV,0.0,route CAK SAV
cat__route_MDT_PHL,0.0,route MDT PHL
cat__route_SMX_PDX,0.0,route SMX PDX
cat__route_SNA_ASE,0.0,route SNA ASE
cat__route_IAD_ROA,0.0,route IAD ROA
cat__route_VPS_BMI,0.0,route VPS BMI
cat__route_LIT_MCO,0.0,route LIT MCO
cat__route_SNA_BOI,0.0,route SNA BOI
cat__route_VPS_AVL,0.0,route VPS AVL
cat__route_VPS_AUS,0.0,route VPS AUS
cat__route_SJU_SFB,0.0,route SJU SFB
cat__route_AVL_GSO,0.0,route AVL GSO
cat__route_DCA_TUL,0.0,route DCA TUL
cat__route_LGA_EYW,0.0,route LGA EYW
cat__route_CAK_IAH,0.0,route CAK IAH
cat__route_SJU_STL,0.0,route SJU STL
cat__route_JAC_SEA,0.0,route JAC SEA
cat__route_VPS_IND,0.0,route VPS IND
cat__route_AUS_VPS,0.0,route AUS VPS
cat__route_DAY_IAD,0.0,route DAY IAD
cat__route_MSP_SAV,0.0,route MSP SAV
cat__route_MYR_MIA,0.0,route MYR MIA
cat__route_MYR_MSP,0.0,route MYR MSP
cat__route_IAD_DAY,0.0,route IAD DAY
cat__route_AVL_AUS,0.0,route AVL AUS
cat__route_SLC_FAI,0.0,route SLC FAI
cat__route_DAL_VPS,0.0,route DAL VPS
cat__route_XNA_LAS,0.0,route XNA LAS
cat__route_AUS_XNA,0.0,route AUS XNA
cat__route_LIT_SFB,0.0,route LIT SFB
cat__route_VPS_USA,0.0,route VPS USA
cat__route_MYR_IND,0.0,route MYR IND
cat__route_SLC_ELP,0.0,route SLC ELP
cat__route_VPS_TYS,0.0,route VPS TYS
cat__route_VPS_TUL,0.0,route VPS TUL
cat__route_IAD_EGE,0.0,route IAD EGE
cat__route_AUS_TYS,0.0,route AUS TYS
cat__route_VPS_SHV,0.0,route VPS SHV
cat__route_MYR_PBG,0.0,route MYR PBG
cat__route_VPS_SDF,0.0,route VPS SDF
cat__route_MCO_SJC,0.0,route MCO SJC
cat__route_VPS_PIT,0.0,route VPS PIT
cat__route_ORD_JLN,0.0,route ORD JLN
cat__route_DAY_PGD,0.0,route DAY PGD
cat__route_JAN_MCO,0.0,route JAN MCO
cat__route_XNA_HOU,0.0,route XNA HOU
cat__route_SLC_MSN,0.0,route SLC MSN
cat__route_HYS_DDC,0.0,route HYS DDC
cat__route_MSP_ROC,0.0,route MSP ROC
cat__route_XNA_EWR,0.0,route XNA EWR
cat__route_BTV_MCO,0.0,route BTV MCO
cat__route_IND_MDW,0.0,route IND MDW
cat__route_MYR_MCI,0.0,route MYR MCI
cat__route_LFT_DEN,0.0,route LFT DEN
cat__route_XNA_FLL,0.0,route XNA FLL
cat__route_LRD_LAS,0.0,route LRD LAS
cat__route_CHA_IAH,0.0,route CHA IAH
cat__route_XNA_BNA,0.0,route XNA BNA
cat__route_HTS_SFB,0.0,route HTS SFB
cat__route_BTV_DFW,0.0,route BTV DFW
cat__route_IAD_BZN,0.0,route IAD BZN
cat__route_DCA_BTR,0.0,route DCA BTR
cat__route_MCO_XNA,0.0,route MCO XNA
cat__route_IND_MYR,0.0,route IND MYR
cat__route_MCO_TYS,0.0,route MCO TYS
cat__route_ORD_ONT,0.0,route ORD ONT
cat__route_LGA_AGS,0.0,route LGA AGS
cat__route_IAD_CHA,0.0,route IAD CHA
cat__route_DAY_SFB,0.0,route DAY SFB
cat__ORIGIN_STC,0.0,ORIGIN STC
cat__route_HTS_PGD,0.0,route HTS PGD
cat__route_IAD_EYW,0.0,route IAD EYW
cat__route_LGA_BZN,0.0,route LGA BZN
